bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",166,34.8842545,52.44128041,40.0100099,352.7401152,46.43832672,143.1811324,23.13378221,39.70569549,6.11714817
"BMR = 10%: Added, BMR: 0.1",167,46.28426091,130.8069161,40.45351091,91.9146671,51.45025581,221.9265759,244.9020094,38.05530809,5.723083867
"BMR = 10%: Added, BMR: 0.1",168,58.55633299,98.95588166,38.35201258,76.91063499,100.975415,289.0365671,71.17028233,36.44070531,5.723083867
"BMR = 10%: Added, BMR: 0.1",169,39.45023222,54.11250999,39.02417751,95.83620018,59.766136,657.0083988,73.27682937,36.08592393,5.436873187
"BMR = 10%: Added, BMR: 0.1",170,37.67991917,74.05505429,40.18038085,58.7650064,37.4181508,98.6776413,70.92570367,35.19370737,4.087022279
"BMR = 10%: Added, BMR: 0.1",171,36.94330028,49.20177862,38.77600337,69.21652588,39.30706966,244.1340799,96.90368713,35.96371006,3.483233551
"BMR = 10%: Added, BMR: 0.1",172,40.84644575,32.89217253,41.78575515,55.13205374,37.23461594,199.6971594,82.57131999,36.72713617,0.670327178
"BMR = 10%: Added, BMR: 0.1",173,45.77640592,144.9515786,37.24653029,98.38966693,37.65544563,120.5181549,123.0896753,38.16866465,2.622651686
"BMR = 10%: Added, BMR: 0.1",174,36.212366,75.66386595,39.33662729,62.40947514,36.19793727,94.42231758,123.7243224,45.10810051,4.586246301
"BMR = 10%: Added, BMR: 0.1",175,98.52362037,78.52815691,36.85043707,73.63665848,37.17137721,82.5782878,52.90712667,48.65745455,4.040038852
"BMR = 10%: Added, BMR: 0.1",176,32.90804228,43.71584894,36.59123981,74.00853413,36.13366341,137.0414851,75.64820958,40.78263901,4.040038852
"BMR = 10%: Added, BMR: 0.1",177,42.84019281,194.9328311,38.95121322,29.3537607,34.88330998,65.52536783,58.51605799,71.39828785,4.589311309
