bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",164,1.254154521,1.579202083,2.224149187,1.418198153,2.113563404,2.744167273,1.989764268,1.090322024,0.47938024
"BMR = 10%: Added, BMR: 0.1",165,1.758826915,3.063499615,0.906924387,1.795321947,2.509155931,1.797666628,2.901718303,4.241911028,0.47938024
"BMR = 10%: Added, BMR: 0.1",166,2.358959041,1.655709682,1.435312942,1.343185338,2.384212107,1.007518498,2.568376535,3.820992483,0.921476343
"BMR = 10%: Added, BMR: 0.1",167,2.68179742,1.719124434,1.977102365,2.792076589,3.035635715,2.898401527,4.330884468,1.360531778,0.91219632
"BMR = 10%: Added, BMR: 0.1",168,3.100062035,1.669170819,1.985467366,1.916755231,1.752313628,2.467695218,5.553938279,1.360531778,0.380635787
"BMR = 10%: Added, BMR: 0.1",169,3.358783834,1.496476527,3.449389271,2.019616912,2.05034117,3.401479988,2.844973132,2.563950664,0.925731384
"BMR = 10%: Added, BMR: 0.1",170,1.287651617,1.552247924,2.456110605,2.100420366,2.212231287,2.611114938,2.353834055,1.940833393,0.302638301
"BMR = 10%: Added, BMR: 0.1",171,1.427200883,1.967580999,2.563410913,1.4635108,2.548067078,4.070284595,1.557812487,1.071128307,0.200623797
"BMR = 10%: Added, BMR: 0.1",172,3.13919524,5.144085723,1.44375391,1.571645752,2.490496925,4.212713775,2.283921191,1.00047544,0.270233521
"BMR = 10%: Added, BMR: 0.1",173,2.758264313,4.449342699,1.751099093,1.519368623,1.692139956,5.68125265,2.695867858,2.315853842,0.723339635
"BMR = 10%: Added, BMR: 0.1",174,2.479790972,14.62534966,2.416299295,1.205876862,1.87747721,4.561917122,1.440710174,2.267054218,0.729870073
"BMR = 10%: Added, BMR: 0.1",175,2.689134457,5.204503996,1.416643906,2.536788225,2.521417429,2.79396037,2.017653192,1.858571629,1.652195273
"BMR = 10%: Added, BMR: 0.1",176,1.350580595,1.42327165,2.316648848,2.231681587,2.512988251,3.961238349,1.761025364,1.263292881,0.204456757
