bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",135,161.0157905,58.73003605,100.6752366,47.1608812,117.0353409,32.03874453,28.71224884,86.79152491,8.958502005
"BMR = 10%: Added, BMR: 0.1",136,59.74486195,80.14940029,85.59887066,108.0566432,96.39903919,51.24674118,69.24347483,68.61034315,31.56780379
"BMR = 10%: Added, BMR: 0.1",137,85.66566146,86.28172234,83.72439874,75.98384039,119.162469,55.85119169,47.93881202,84.65193636,47.37609127
"BMR = 10%: Added, BMR: 0.1",138,72.69026623,119.3963521,132.4393802,57.48005937,117.0480022,68.19739099,40.232731,62.09507285,36.87527631
"BMR = 10%: Added, BMR: 0.1",139,244.6916285,93.40027197,109.2399552,77.8404789,62.19558977,29.83846532,51.19001025,92.37325743,58.51585017
"BMR = 10%: Added, BMR: 0.1",140,60.11285958,86.48843047,107.4750896,81.16539841,125.8797891,35.19205052,17.01312065,106.4612622,15.53322293
"BMR = 10%: Added, BMR: 0.1",141,78.20835701,84.14859608,157.207239,72.69793558,86.26659278,50.06369758,38.70375898,58.4033434,37.91004379
"BMR = 10%: Added, BMR: 0.1",142,76.87625995,62.90653468,124.1809686,105.5382839,894.1313182,81.43666857,89.18511803,96.1645863,32.71000895
"BMR = 10%: Added, BMR: 0.1",143,97.67436307,98.33595073,180.1044058,96.74699692,89.4782734,36.19844396,43.74673361,64.26496431,58.43198552
"BMR = 10%: Added, BMR: 0.1",144,94.02214202,88.01056121,106.8177043,87.28945725,121.9982704,545.6079033,64.49709412,104.0361047,40.54996913
"BMR = 10%: Added, BMR: 0.1",145,87.8474165,318.3452643,133.5009589,73.55253213,121.8724129,45.66478704,24.71875186,85.75107437,87.47184808
"BMR = 10%: Added, BMR: 0.1",146,67.02631811,79.61317317,143.4669362,94.35464505,164.5172505,53.71711923,65.81724155,90.93856277,21.87010646
"BMR = 10%: Added, BMR: 0.1",147,87.00073754,152.9588044,108.8189963,76.25639766,196.5854867,37.86849772,51.35230366,86.28221595,127.6673033
"BMR = 10%: Added, BMR: 0.1",148,96.830015,53.24007081,101.8726142,85.67163602,106.0865423,50.50285093,57.68157578,109.973952,32.0934697
"BMR = 10%: Added, BMR: 0.1",149,87.38042979,82.10583978,64.90334813,91.71245082,104.8574963,40.87754852,52.57789543,60.82619648,50.6556878
"BMR = 10%: Added, BMR: 0.1",150,135.8452268,82.56359618,117.1373436,63.60501588,106.8185817,32.70354099,31.15411919,91.22796362,103.7540236
"BMR = 10%: Added, BMR: 0.1",151,86.15103107,123.790456,119.0076038,73.40276433,95.43800818,44.41878696,66.07869656,17.18045568,27.86806191
"BMR = 10%: Added, BMR: 0.1",152,89.49988021,64.08352186,101.4625813,118.4842351,100.8481203,55.80509863,40.76804556,102.8958372,61.40384598
"BMR = 10%: Added, BMR: 0.1",153,95.00806056,84.10701702,112.3019305,1486.004185,2720.976013,74.43397441,26.1542042,90.49318329,56.27901703
"BMR = 10%: Added, BMR: 0.1",154,91.63671563,73.66914135,89.07269551,148.5040955,168.8311379,71.88468095,96.28530043,92.51328187,67.4484818
"BMR = 10%: Added, BMR: 0.1",155,152.3827754,119.5342762,106.136766,82.90836423,99.50631526,33.91863185,42.64497524,92.55811685,31.02354262
"BMR = 10%: Added, BMR: 0.1",156,90.43334846,571.8305335,116.8057687,53.25450165,134.9401798,105.8552929,30.78190599,536.2171573,50.3977141
"BMR = 10%: Added, BMR: 0.1",157,104.4487425,90.1283336,138.0354416,83.55815292,128.670645,92.84830626,75.14611901,42.35422587,60.67447056
"BMR = 10%: Added, BMR: 0.1",158,101.1942776,85.19485547,99.2932116,84.59718014,118.5765856,66.56891609,58.68615249,107.2708779,11.08904254
"BMR = 10%: Added, BMR: 0.1",159,64.03570216,40.62531879,63.97056797,68.59559851,232.4995187,192.2035757,25.01840752,74.65655316,38.74103139
"BMR = 10%: Added, BMR: 0.1",160,70.1416137,67.54111751,106.010544,81.79229724,728.5057251,49.43631847,39.61750786,99.74387534,111.4468389
"BMR = 10%: Added, BMR: 0.1",161,82.39581986,167.9407031,116.0845437,92.34315276,130.9076521,37.6402528,35.18303937,89.5293074,38.22410419
"BMR = 10%: Added, BMR: 0.1",162,68.59765782,66.62380291,121.0607904,135.6593921,113.6718868,25.09187441,41.37193146,86.7985425,30.61535875
"BMR = 10%: Added, BMR: 0.1",163,77.795046,125.0534568,110.2269294,59.28301279,108.442984,64.15372854,51.4090671,80.48334384,43.36962803
"BMR = 10%: Added, BMR: 0.1",164,153.4862594,262.5183775,97.22552975,441.9235828,221.334569,22.6189952,33.70918897,40.72321816,16.85611368
