model,index,a,b,c,g
DichotomousHill,4593,0.9353,2.07219,5.36894,0.151726
DichotomousHill,4594,0.860266,1.74225,4.54839,0.129082
DichotomousHill,4595,0.831658,1.4999,5.79089,0.230777
DichotomousHill,4596,0.868518,1.85607,4.68951,0.10363
DichotomousHill,4597,0.978098,2.77296,7.55214,0.140199
DichotomousHill,4598,0.952863,2.40546,6.97094,0.124183
DichotomousHill,4599,0.91871,3.0744,5.48911,0.28138
DichotomousHill,4600,0.975453,3.23279,6.06506,0.2563
DichotomousHill,4601,0.797357,2.72288,6.91656,0.0877169
DichotomousHill,4602,0.974152,3.91329,8.93023,0.130946
DichotomousHill,4603,0.967696,3.84226,8.93064,0.144861
DichotomousHill,4604,0.95604,3.03039,8.42587,0.126017
DichotomousHill,4605,0.977122,2.94747,7.72522,0.040572
DichotomousHill,4606,0.959876,2.43056,6.48009,0.0522128
DichotomousHill,4607,0.986482,2.51497,6.40222,0.0253407
DichotomousHill,4608,0.989004,4.71182,11.3838,0.0437766
DichotomousHill,4609,0.986532,3.95527,9.67378,0.0494611
DichotomousHill,4610,0.987305,1.76598,4.51755,0.0381443
DichotomousHill,4611,0.969183,1.86712,4.97484,0.0521319
DichotomousHill,4612,0.925576,1.8162,5.16047,0.0410493
DichotomousHill,4613,0.901856,1.50337,5.25836,0.0332341
DichotomousHill,4614,0.980986,6.00806,10.4273,0.359417
DichotomousHill,4615,0.960585,4.98227,9.10714,0.244003
DichotomousHill,4616,0.925346,4.76535,11.9506,0.190933
DichotomousHill,4617,0.967126,5.70266,12.9833,0.273794
DichotomousHill,4618,0.974282,5.74116,11.776,0.149431
DichotomousHill,4619,0.946904,3.04466,7.3706,0.155524
DichotomousHill,4620,0.983201,3.5973,9.18472,0.209486
DichotomousHill,4621,0.898585,2.78292,8.21929,0.00661508
DichotomousHill,4622,0.948743,1.73438,5.58312,0.11369
DichotomousHill,4623,0.934842,4.22726,10.4613,0.039911
DichotomousHill,4624,0.907886,3.49748,9.20095,0.0533531
DichotomousHill,4625,0.964942,2.62212,6.25161,0.0537849
DichotomousHill,4626,0.963209,2.67146,6.46476,0.057161
DichotomousHill,4627,0.808876,3.7005,8.66162,0.361582
DichotomousHill,4628,0.968982,4.81988,10.8735,0.307457
DichotomousHill,4629,0.941704,4.36018,11.6249,0.133554
DichotomousHill,4630,0.936336,4.16014,10.2934,0.0096617
DichotomousHill,4631,0.985797,3.11834,8.45666,0.0229992
DichotomousHill,4632,0.995777,2.93993,6.53299,0.281298
DichotomousHill,4633,0.996441,3.55176,8.80448,0.0314269
DichotomousHill,4634,0.843913,3.1177,8.34491,0.0272484
DichotomousHill,4635,0.897047,3.16027,8.64144,0.0315198
DichotomousHill,4636,0.99624,1.95471,5.39533,0.115133
DichotomousHill,4637,0.996378,2.05041,5.27736,0.0995803
DichotomousHill,4638,0.892115,3.79736,10.0839,0.0310137
DichotomousHill,4639,0.992666,2.12403,5.29568,0.148658
DichotomousHill,4640,0.918223,2.25669,5.926,0.0197561
DichotomousHill,4641,0.880562,2.94631,7.79816,0.0313385
DichotomousHill,4642,0.939885,2.8644,8.04977,0.0448629
DichotomousHill,4643,0.995025,6.27239,12.5167,0.430799
DichotomousHill,4644,0.994155,6.91681,12.9287,0.336702
DichotomousHill,4645,0.989521,5.62941,13.0296,0.317491
DichotomousHill,4646,0.913632,4.0816,11.1724,0.169075
DichotomousHill,4647,0.981772,5.38286,12.6232,0.284212
DichotomousHill,4648,0.957027,6.64074,14.1907,0.164282
DichotomousHill,4649,0.990312,4.75835,11.0872,0.393171
DichotomousHill,4650,0.923627,2.47571,6.3542,0.0748865
DichotomousHill,4651,0.98093,3.62281,8.95129,0.0618952
DichotomousHill,4652,0.981607,3.54019,8.85999,0.0679656
DichotomousHill,4653,0.969739,2.43524,6.3762,0.0519218
DichotomousHill,4654,0.943889,4.35446,11.004,0.0862656
DichotomousHill,4655,0.985602,4.5213,10.5392,0.150499
DichotomousHill,4656,0.929714,4.61822,12.6002,0.136495
DichotomousHill,4657,0.93341,4.10835,11.8068,0.0377692
DichotomousHill,4658,0.917297,4.56892,11.4297,0.0468866
DichotomousHill,4659,0.951373,3.55049,9.92958,0.0453233
DichotomousHill,4660,0.978392,2.45531,5.78755,0.0617777
DichotomousHill,4661,0.96817,2.65535,7.18239,0.0857354
DichotomousHill,4662,0.902047,3.23616,9.20341,0.0462979
DichotomousHill,4663,0.838681,3.386,8.3338,0.0488683
DichotomousHill,4664,0.880358,2.8818,7.97099,0.0415248
DichotomousHill,4665,0.930327,2.65743,6.45337,0.0743193
DichotomousHill,4666,0.974911,4.31578,10.6846,0.0486761
DichotomousHill,4667,0.980763,3.7283,8.95283,0.0959007
DichotomousHill,4668,0.934991,2.79342,6.73939,0.0120469
DichotomousHill,4669,0.955974,3.88757,9.27808,0.0186274
DichotomousHill,4670,0.966817,2.76449,7.43794,0.0263279
DichotomousHill,4671,0.959633,2.56996,7.27902,0.024004
DichotomousHill,4672,0.955703,3.39364,9.47521,0.00885526
DichotomousHill,4673,0.949945,3.50279,10.3315,0.0115362
DichotomousHill,4674,0.993279,1.87477,5.21922,0.0128761
DichotomousHill,4675,0.948587,3.07411,6.71191,0.377581
DichotomousHill,4676,0.939451,1.37418,4.38666,0.0243924
DichotomousHill,4677,0.911251,1.47635,3.89878,0.045944
DichotomousHill,4678,0.980502,1.59241,3.75433,0.151599
DichotomousHill,4679,0.975608,1.80545,5.17975,0.0980524
DichotomousHill,4680,0.94224,2.06873,5.38164,0.308979
DichotomousHill,4681,0.930046,4.77716,10.8503,0.0312598
DichotomousHill,4682,0.925198,4.54236,10.7734,0.0308528
DichotomousHill,4683,0.930086,3.81803,10.904,0.0288042
DichotomousHill,4684,0.993356,6.18739,12.7276,0.259038
DichotomousHill,4685,0.998446,5.03663,10.909,0.137382
DichotomousHill,4686,0.993247,6.41929,13.7977,0.31611
DichotomousHill,4687,0.993584,5.24743,12.0306,0.200684
DichotomousHill,4688,0.88588,5.50948,14.7473,0.115837
DichotomousHill,4689,0.916391,4.82143,13.0133,0.0489566
DichotomousHill,4690,0.984228,4.66752,11.5542,0.0291676
DichotomousHill,4691,0.99709,3.43594,8.62796,0.0276657
DichotomousHill,4692,0.813402,4.7138,13.1674,0.324806
DichotomousHill,4693,0.958112,6.47953,14.176,0.120501
DichotomousHill,4694,0.950379,6.7868,14.3569,0.119954
DichotomousHill,4695,0.960042,6.2223,14.0221,0.148019
DichotomousHill,4696,0.981322,4.8754,11.5674,0.237083
DichotomousHill,4697,0.984004,3.44964,8.82583,0.20171
DichotomousHill,4698,0.9781,4.00391,8.82401,0.185103
DichotomousHill,4699,0.976109,4.82592,13.5269,0.0499532
DichotomousHill,4700,0.964469,6.25914,14.1882,0.0612277
DichotomousHill,4701,0.907555,3.60399,10.1996,0.0663886
DichotomousHill,4702,0.990482,1.51084,4.62042,0.0697013
DichotomousHill,4703,0.891827,4.20705,9.32846,0.153866
DichotomousHill,4704,0.9736,2.11661,5.48567,0.0503085
DichotomousHill,4705,0.97003,4.61948,11.5802,0.0755061
DichotomousHill,4706,0.969306,5.06986,11.4512,0.0779467
DichotomousHill,4707,0.955563,1.6858,4.26226,0.101066
DichotomousHill,4708,0.961896,2.08664,5.16521,0.0256199
DichotomousHill,4709,0.94394,3.99577,7.03201,0.255682
DichotomousHill,4710,0.943996,3.11566,9.23751,0.248289
DichotomousHill,4711,0.945118,3.08403,9.11477,0.233639
DichotomousHill,4712,0.952498,3.51551,8.00187,0.188431
DichotomousHill,4713,0.956276,4.98028,10.7694,0.207044
DichotomousHill,4714,0.950994,5.25666,12.1822,0.164025
DichotomousHill,4715,0.956643,5.78801,13.3842,0.17946
DichotomousHill,4716,0.948038,5.46744,11.7112,0.302268
DichotomousHill,4717,0.994759,5.23288,11.5536,0.230637
DichotomousHill,4718,0.96447,4.29078,8.94823,0.208699
DichotomousHill,4719,0.978471,2.72568,7.74227,0.209126
DichotomousHill,4720,0.977805,3.03,7.34959,0.193087
DichotomousHill,4721,0.975755,3.08289,7.32379,0.168861
DichotomousHill,4722,0.932635,2.65647,7.05085,0.0398749
DichotomousHill,4723,0.964396,4.12655,11.5048,0.0114201
DichotomousHill,4724,0.896515,3.76952,10.7771,0.085342
DichotomousHill,4725,0.947669,3.39277,9.10725,0.136409
DichotomousHill,4726,0.962541,3.83578,9.24792,0.105446
DichotomousHill,4727,0.943444,3.49746,7.75244,0.260019
DichotomousHill,4728,0.987546,2.77054,7.3399,0.0209978
DichotomousHill,4729,0.985773,2.36019,5.77726,0.0310059
DichotomousHill,4730,0.95246,5.32937,11.6431,0.264359
DichotomousHill,4731,0.988761,6.13933,12.7377,0.271844
DichotomousHill,4732,0.989205,6.03659,12.6071,0.334361
DichotomousHill,4733,0.988038,6.35993,13.6981,0.350745
DichotomousHill,4734,0.989555,6.46596,13.1557,0.254579
DichotomousHill,4735,0.988997,6.13565,13.0618,0.240839
DichotomousHill,4736,0.986948,4.85162,11.7746,0.0733576
DichotomousHill,4737,0.909594,3.06639,7.39089,0.144811
DichotomousHill,4738,0.995439,3.33493,8.67995,0.106033
DichotomousHill,4739,0.94311,3.53229,9.28627,0.0727417
DichotomousHill,4740,0.937863,4.58856,11.4007,0.0525845
DichotomousHill,4741,0.946809,6.20058,13.464,0.150777
DichotomousHill,4742,0.937735,4.98741,14.4575,0.160248
DichotomousHill,4743,0.979141,1.93424,5.53365,0.269518
DichotomousHill,4744,0.979135,3.82928,6.65022,0.37862
DichotomousHill,4745,0.97717,2.12334,6.01651,0.0354995
DichotomousHill,4746,0.996865,2.87128,6.11834,0.171022
DichotomousHill,4747,0.997883,2.27993,5.74447,0.293578
DichotomousHill,4748,0.999327,2.34833,5.15529,0.0888659
DichotomousHill,4749,0.940406,5.23974,11.8902,0.241698
DichotomousHill,4750,0.953164,4.94579,11.4647,0.192509
DichotomousHill,4751,0.973864,4.46014,9.94545,0.178002
DichotomousHill,4752,0.972169,4.41022,10.1667,0.175704
DichotomousHill,4753,0.970261,2.52696,5.91201,0.128349
DichotomousHill,4754,0.971828,3.18863,8.46923,0.0538039
DichotomousHill,4755,0.929813,3.27457,8.05783,0.0429046
DichotomousHill,4756,0.937826,4.92218,11.664,0.0139375
DichotomousHill,4757,0.908879,4.76856,12.3511,0.00647784
DichotomousHill,4758,0.866401,4.69594,12.4428,0.00341515
DichotomousHill,4759,0.98871,4.66693,11.3909,0.0644371
DichotomousHill,4760,0.924179,2.85955,7.11272,0.087231
DichotomousHill,4761,0.891259,3.33603,8.44773,0.0737297
DichotomousHill,4762,0.904066,3.30266,8.69228,0.0743792
DichotomousHill,4763,0.984699,4.01917,9.20333,0.144566
DichotomousHill,4764,0.969834,3.92991,10.3182,0.105748
DichotomousHill,4765,0.969032,2.2616,6.21945,0.0687041
DichotomousHill,4766,0.942326,3.27387,8.96757,0.0540193
DichotomousHill,4767,0.971148,2.52445,6.30025,0.0489172
DichotomousHill,4768,0.950003,3.33611,9.30894,0.0556803
DichotomousHill,4769,0.962419,3.53914,8.58913,0.0710505
DichotomousHill,4770,0.965382,3.63258,8.51124,0.0993865
DichotomousHill,4771,0.990435,3.19914,8.37087,0.0134706
DichotomousHill,4772,0.950024,3.76191,9.43607,0.0146116
DichotomousHill,4773,0.991617,2.72969,6.62558,0.00293821
DichotomousHill,4774,0.938982,1.66393,5.10624,0.00399118
DichotomousHill,4775,0.984881,2.18197,5.66539,0.00711312
DichotomousHill,4776,0.984288,2.01017,6.38154,0.00740956
DichotomousHill,4777,0.971706,3.3703,5.163,0.379237
DichotomousHill,4778,0.93327,3.99686,8.11594,0.0891416
DichotomousHill,4779,0.969525,1.4883,4.2431,0.0213537
DichotomousHill,4780,0.968528,1.44503,4.46619,0.0318843
DichotomousHill,4781,0.97998,2.73788,8.45082,0.0591755
DichotomousHill,4782,0.980066,2.78314,8.60858,0.0637408
DichotomousHill,4783,0.977531,5.36723,12.0753,0.259404
DichotomousHill,4784,0.986966,5.59564,12.7856,0.256162
DichotomousHill,4785,0.938538,6.50174,13.9283,0.27629
DichotomousHill,4786,0.860169,4.84174,12.1369,0.0924201
DichotomousHill,4787,0.886248,4.28582,12.1297,0.0964163
DichotomousHill,4788,0.845529,4.39522,12.4182,0.0922248
DichotomousHill,4789,0.987612,2.63375,6.15422,0.116285
DichotomousHill,4790,0.988594,3.64154,8.26291,0.0776085
DichotomousHill,4791,0.995317,3.02223,6.59824,0.101629
DichotomousHill,4792,0.988718,3.61335,9.07944,0.141843
DichotomousHill,4793,0.958073,4.80446,9.88297,0.251167
DichotomousHill,4794,0.99247,2.88172,7.69239,0.0337319
DichotomousHill,4795,0.939652,2.70335,7.4579,0.00668666
DichotomousHill,4796,0.95142,2.62065,8.01659,0.00554231
DichotomousHill,4797,0.947344,3.55138,9.74884,0.0259176
DichotomousHill,4798,0.945767,3.45356,10.0021,0.0252319
DichotomousHill,4799,0.880404,3.72144,10.6142,0.0182017
DichotomousHill,4800,0.866105,2.90252,8.0043,0.0175681
DichotomousHill,4801,0.919398,3.50601,9.46814,0.0281706
DichotomousHill,4802,0.970125,3.65349,8.42524,0.124643
DichotomousHill,4803,0.978399,4.09385,9.45021,0.100779
DichotomousHill,4804,0.988401,4.13171,8.75929,0.283862
DichotomousHill,4805,0.997936,8.08969,13.6348,0.413568
DichotomousHill,4806,0.9972,9.00724,14.1682,0.458187
DichotomousHill,4807,0.997214,8.98644,14.57,0.450523
DichotomousHill,4808,0.998308,5.99744,14.3174,0.262592
DichotomousHill,4809,0.99925,7.31355,12.8188,0.375269
DichotomousHill,4810,0.999609,5.57761,12.6507,0.301993
DichotomousHill,4811,0.999584,6.88493,11.7962,0.40859
DichotomousHill,4812,0.995554,5.05625,10.9354,0.203772
DichotomousHill,4813,0.99929,3.24826,7.32815,0.21186
DichotomousHill,4814,0.996706,3.86509,8.94327,0.208514
DichotomousHill,4815,0.996943,4.00808,8.80427,0.232012
DichotomousHill,4816,0.994657,3.94117,7.23654,0.273693
DichotomousHill,4817,0.983005,4.43218,11.2377,0.0936792
DichotomousHill,4818,0.97677,5.02746,12.0066,0.0816391
DichotomousHill,4819,0.982262,3.97525,10.0916,0.050942
DichotomousHill,4820,0.952935,1.28671,3.75626,0.0744451
DichotomousHill,4821,0.966329,1.08764,3.3174,0.103654
DichotomousHill,4822,0.981378,2.55631,5.88748,0.128352
DichotomousHill,4823,0.96405,1.54633,4.4297,0.0199991
DichotomousHill,4824,0.978721,2.30067,6.41016,0.193017
DichotomousHill,4825,0.961893,1.41867,4.72494,0.129338
DichotomousHill,4826,0.989857,3.73128,8.1143,0.0375449
DichotomousHill,4827,0.977622,3.84415,6.45541,0.371874
DichotomousHill,4828,0.932813,3.46342,7.8978,0.0514371
DichotomousHill,4829,0.968936,1.94413,5.15569,0.0523118
DichotomousHill,4830,0.99177,3.01516,7.04262,0.190492
DichotomousHill,4831,0.984392,3.11887,6.84855,0.169511
DichotomousHill,4832,0.92039,2.94856,7.40221,0.151135
DichotomousHill,4833,0.950577,3.05054,7.15125,0.209281
DichotomousHill,4834,0.980204,3.87013,8.19316,0.188221
DichotomousHill,4835,0.914733,4.9989,10.8167,0.157129
DichotomousHill,4836,0.98075,2.11138,5.76663,0.0683067
DichotomousHill,4837,0.920229,3.90337,9.60487,0.25805
DichotomousHill,4838,0.947674,4.24007,11.6516,0.0615508
DichotomousHill,4839,0.958809,3.05334,8.83418,0.17464
DichotomousHill,4840,0.980479,5.23864,9.53538,0.162157
DichotomousHill,4841,0.986952,3.64107,6.69355,0.537165
DichotomousHill,4842,0.969188,1.72057,4.9568,0.00922725
DichotomousHill,4843,0.860715,2.80398,7.98013,0.0340481
DichotomousHill,4844,0.848093,2.90136,8.58144,0.0352264
DichotomousHill,4845,0.988674,3.84652,8.85452,0.0368426
DichotomousHill,4846,0.882718,3.71449,9.77026,0.0668808
DichotomousHill,4847,0.98466,4.41703,8.90543,0.305631
DichotomousHill,4848,0.984254,4.52546,8.60908,0.310664
DichotomousHill,4849,0.971481,1.93556,4.59254,0.0412316
DichotomousHill,4850,0.944447,1.75157,5.22965,0.0250463
DichotomousHill,4851,0.919453,1.70855,4.47508,0.00967307
DichotomousHill,4852,0.948034,2.43965,6.00553,0.146483
DichotomousHill,4853,0.925583,1.7418,4.40876,0.244689
DichotomousHill,4854,0.882556,2.26864,5.22113,0.133523
DichotomousHill,4855,0.962158,2.92845,6.02958,0.213677
DichotomousHill,4856,0.970849,1.9645,5.33394,0.0230381
DichotomousHill,4857,0.972733,2.25004,5.20814,0.0291781
DichotomousHill,4858,0.977847,1.7844,5.30194,0.0341872
DichotomousHill,4859,0.971147,3.8249,8.58837,0.275349
DichotomousHill,4860,0.963939,4.66755,10.4854,0.196532
DichotomousHill,4861,0.993065,2.91543,7.66188,0.0269913
DichotomousHill,4862,0.990523,2.90796,6.53106,0.0487641
DichotomousHill,4863,0.974588,4.88722,9.83223,0.435407
DichotomousHill,4864,0.978433,4.36411,8.73962,0.324214
DichotomousHill,4865,0.973916,3.20351,8.29572,0.12943
DichotomousHill,4866,0.988407,4.0868,9.93517,0.0793096
DichotomousHill,4867,0.93201,4.64808,10.9774,0.16337
DichotomousHill,4868,0.95013,3.53157,9.25285,0.0450377
DichotomousHill,4869,0.934899,4.47386,11.342,0.0278629
DichotomousHill,4870,0.974808,4.15322,10.0799,0.0744522
DichotomousHill,4871,0.933265,1.42338,4.11652,0.0108735
DichotomousHill,4872,0.961247,1.25767,3.36743,0.0358718
DichotomousHill,4873,0.985672,1.3054,4.20146,0.0365717
DichotomousHill,4874,0.98629,3.31954,9.15395,0.179355
DichotomousHill,4875,0.932319,1.93166,6.20898,0.105506
DichotomousHill,4876,0.938448,1.97433,5.52357,0.0973246
DichotomousHill,4877,0.95202,1.96225,4.71912,0.177469
DichotomousHill,4878,0.965533,1.70288,4.44419,0.134774
DichotomousHill,4879,0.953574,2.5578,6.27062,0.0545051
DichotomousHill,4880,0.980925,2.84061,7.35993,0.0154544
DichotomousHill,4881,0.885839,2.39009,6.20013,0.0842983
DichotomousHill,4882,0.954627,2.58262,5.60442,0.180013
DichotomousHill,4883,0.945758,2.78601,6.28168,0.224196
DichotomousHill,4884,0.976148,4.14973,11.3424,0.0716651
DichotomousHill,4885,0.984886,5.68462,11.5681,0.237042
DichotomousHill,4886,0.96845,5.26745,12.1561,0.192694
DichotomousHill,4887,0.961409,5.41834,12.9085,0.107605
DichotomousHill,4888,0.964094,4.78688,13.1696,0.103302
DichotomousHill,4889,0.964094,4.78688,13.1696,0.103302
DichotomousHill,4890,0.961583,4.9678,13.4702,0.00576552
DichotomousHill,4891,0.933009,4.4164,11.5524,0.0119548
DichotomousHill,4892,0.925925,4.35745,11.9224,0.00489168
DichotomousHill,4893,0.883424,4.07937,10.5368,0.00777425
DichotomousHill,4894,0.88888,3.521,10.4439,0.00586231
DichotomousHill,4895,0.934582,3.0706,8.33463,0.0250658
DichotomousHill,4896,0.924364,3.4076,8.82235,0.0226667
DichotomousHill,4897,0.978277,2.06853,5.76498,0.0679149
DichotomousHill,4898,0.978912,2.00584,4.83022,0.081667
DichotomousHill,4899,0.979454,1.74883,3.95659,0.0715137
DichotomousHill,4900,0.980353,1.68293,4.09821,0.0589261
DichotomousHill,4901,0.99192,2.78216,7.13444,0.137608
DichotomousHill,4902,0.938325,2.34827,6.55152,0.086534
DichotomousHill,4903,0.960181,2.29716,6.13856,0.027101
DichotomousHill,4904,0.966202,3.10606,7.69031,0.0148887
DichotomousHill,4905,0.956946,4.78852,11.5952,0.0977823
DichotomousHill,4906,0.954968,3.51042,9.5549,0.0819548
DichotomousHill,4907,0.947395,2.63869,6.46978,0.209589
DichotomousHill,4908,0.938592,2.98671,7.11886,0.192621
DichotomousHill,4909,0.952172,3.89232,10.3109,0.196302
DichotomousHill,4910,0.982473,5.76335,11.0055,0.302752
DichotomousHill,4911,0.994782,5.39435,12.4049,0.207011
DichotomousHill,4912,0.994498,4.82856,12.545,0.216298
DichotomousHill,4913,0.919859,7.75715,12.2543,0.426738
DichotomousHill,4914,0.914054,6.38324,12.8036,0.382376
DichotomousHill,4915,0.978639,5.60104,11.8107,0.261797
DichotomousHill,4916,0.927621,4.98945,10.4017,0.220888
DichotomousHill,4917,0.926496,5.2297,12.4098,0.315762
DichotomousHill,4918,0.935401,5.61703,12.6507,0.340094
DichotomousHill,4919,0.926814,6.41262,14.579,0.28178
DichotomousHill,4920,0.91812,6.16276,13.1572,0.327503
DichotomousHill,4921,0.949483,5.65821,11.9953,0.200036
DichotomousHill,4922,0.962689,4.97137,11.6905,0.218545
DichotomousHill,4923,0.986395,5.56052,12.6634,0.231522
DichotomousHill,4924,0.991688,6.50958,13.365,0.190218
DichotomousHill,4925,0.992283,7.08826,13.9562,0.18979
DichotomousHill,4926,0.989191,5.90597,14.6896,0.182705
DichotomousHill,4927,0.989191,5.90597,14.6896,0.182705
DichotomousHill,4928,0.989081,6.30302,12.8922,0.161762
DichotomousHill,4929,0.988727,6.07715,12.8704,0.174432
DichotomousHill,4930,0.906451,3.76517,9.75513,0.0469647
DichotomousHill,4931,0.929004,3.13948,7.79452,0.0889943
DichotomousHill,4932,0.965407,2.45525,6.53106,0.103693
DichotomousHill,4933,0.932613,3.67953,10.2558,0.0231911
DichotomousHill,4934,0.938408,4.78303,13.1226,0.194369
DichotomousHill,4935,0.952647,5.06318,9.10394,0.387365
DichotomousHill,4936,0.979168,5.13485,13.3024,0.235679
DichotomousHill,4937,0.965501,2.72481,6.5724,0.195132
DichotomousHill,4938,0.976214,3.81748,9.98424,0.216836
DichotomousHill,4939,0.967565,5.41161,12.5712,0.0957946
DichotomousHill,4940,0.990864,4.96228,10.1278,0.305665
DichotomousHill,4941,0.992172,4.38893,10.2559,0.347811
DichotomousHill,4942,0.958001,4.82844,10.4258,0.165206
DichotomousHill,4943,0.964694,2.68221,6.88492,0.17533
DichotomousHill,4944,0.966826,5.05057,12.7157,0.0579441
DichotomousHill,4945,0.982909,4.36344,9.56149,0.22513
DichotomousHill,4946,0.958409,3.15465,8.44116,0.0346064
DichotomousHill,4947,0.995155,2.5539,5.93771,0.375503
DichotomousHill,4948,0.922097,3.26748,8.41966,0.130501
DichotomousHill,4949,0.979501,3.37855,8.58218,0.0517553
DichotomousHill,4950,0.997696,3.47135,8.45979,0.0518153
DichotomousHill,4951,0.991126,2.84526,7.10479,0.0747563
DichotomousHill,4952,0.994978,4.47121,10.8119,0.0612835
DichotomousHill,4953,0.99537,4.87889,11.3816,0.104285
DichotomousHill,4954,0.997565,4.3249,8.02485,0.288311
DichotomousHill,4955,0.995043,2.75783,6.75135,0.0389216
DichotomousHill,4956,0.778456,4.43006,11.6042,0.157917
DichotomousHill,4957,0.96638,5.67479,10.9993,0.305629
DichotomousHill,4958,0.953025,6.10263,11.4217,0.54493
DichotomousHill,4959,0.978625,2.33021,6.01504,0.00556833
DichotomousHill,4960,0.910481,2.05172,5.77375,0.274865
DichotomousHill,4961,0.925452,2.98161,9.06345,0.0766738
DichotomousHill,4962,0.899136,2.6366,6.68963,0.103995
DichotomousHill,4963,0.982962,1.77602,4.61226,0.185043
DichotomousHill,4964,0.979269,2.76493,5.74498,0.187972
