bmr,index,model_average,Logistic,LogLogistic,Probit,QuantalLinear,DichotomousHill
"BMR = 10%: Extra, BMR: 0.1",391,20.24523427,23.13259869,14.67719222,19.65430243,4.427815277,18.09899217
"BMR = 10%: Extra, BMR: 0.1",392,19.99809214,23.13259869,44.61659031,19.65430243,5.706957993,17.97908494
"BMR = 10%: Extra, BMR: 0.1",393,28.92994061,32.53411627,9.389049266,17.90930349,6.184036135,22.74180326
"BMR = 10%: Extra, BMR: 0.1",394,26.07642031,22.39755019,8.339670749,17.90930349,6.960097015,11.71241656
"BMR = 10%: Extra, BMR: 0.1",395,15.15441222,24.1239256,17.18898782,19.50181498,6.631783867,6.857040541
"BMR = 10%: Extra, BMR: 0.1",396,20.92017173,21.07571209,17.6298983,17.13889381,4.9807535,7.727793755
"BMR = 10%: Extra, BMR: 0.1",397,20.73719493,21.90845307,17.61537014,17.59236605,8.882033974,8.491960845
"BMR = 10%: Extra, BMR: 0.1",398,26.31673709,24.72503955,9.909396137,17.59236605,11.43367948,4.02003146
"BMR = 10%: Extra, BMR: 0.1",399,31.85487681,25.72672185,18.93587046,17.59236605,11.01755095,36.84245149
"BMR = 10%: Extra, BMR: 0.1",400,29.26859184,13.92282632,27.37054992,17.59236605,5.342028591,31.07975929
"BMR = 10%: Extra, BMR: 0.1",401,21.99387783,16.49973326,23.28296804,16.74707582,4.856343542,21.90345902
"BMR = 10%: Extra, BMR: 0.1",402,35.93847963,27.78782266,12.69289081,16.74707582,8.245699418,26.65688862
"BMR = 10%: Extra, BMR: 0.1",403,18.734656,21.23275845,26.24673384,19.51571231,7.28182527,34.06026716
"BMR = 10%: Extra, BMR: 0.1",404,14.42164585,23.39602589,22.89297222,16.42759119,7.607128213,34.2328228
"BMR = 10%: Extra, BMR: 0.1",405,19.55016079,23.43337888,21.84993863,16.42759119,7.214330013,34.50457664
"BMR = 10%: Extra, BMR: 0.1",406,27.83521637,19.43760197,10.53676587,17.15460038,6.390497953,18.09789659
"BMR = 10%: Extra, BMR: 0.1",407,26.53883429,27.66844157,11.74765967,17.50558533,8.200491336,26.81493427
"BMR = 10%: Extra, BMR: 0.1",408,19.97079476,30.43452675,12.14687041,17.74899158,6.620691468,20.36228635
"BMR = 10%: Extra, BMR: 0.1",409,13.72734336,34.41225136,20.78484617,19.03885751,6.358961786,26.30166086
"BMR = 10%: Extra, BMR: 0.1",410,40.45372103,34.41225136,45.65689523,22.63083607,5.044616058,22.21060502
"BMR = 10%: Extra, BMR: 0.1",411,28.83136306,35.10321329,31.36718711,19.3777126,10.37145054,28.46479756
"BMR = 10%: Extra, BMR: 0.1",412,13.97530857,35.83530961,15.7172377,19.51523613,10.41214702,14.01618535
"BMR = 10%: Extra, BMR: 0.1",413,19.49488763,18.19298365,45.80075873,22.07470927,10.36379913,28.76294272
"BMR = 10%: Extra, BMR: 0.1",414,32.01620919,28.02981331,41.18982888,24.64288489,8.007218792,16.45714434
"BMR = 10%: Extra, BMR: 0.1",415,19.41127619,23.69509179,26.62513618,19.31842393,4.824199435,22.61781993
"BMR = 10%: Extra, BMR: 0.1",416,16.12817952,26.93196588,49.14842446,20.36805094,4.816254069,29.11605227
"BMR = 10%: Extra, BMR: 0.1",417,22.89580856,19.75552051,17.08829081,17.2578299,4.955706929,23.93416009
"BMR = 10%: Extra, BMR: 0.1",418,27.50679555,17.40953744,12.30670167,16.64852612,10.32600841,21.95728762
"BMR = 10%: Extra, BMR: 0.1",419,12.5693693,23.95389955,32.85765437,22.56575783,8.060921814,32.44537493
"BMR = 10%: Extra, BMR: 0.1",420,31.50558318,17.78141004,20.07558645,24.76815361,9.088656316,21.89069363
"BMR = 10%: Extra, BMR: 0.1",421,17.60560961,30.24668019,20.56861904,21.66932151,5.317841445,22.34795917
"BMR = 10%: Extra, BMR: 0.1",422,20.7708686,28.22046145,34.41622967,23.53034895,6.761081341,24.82137362
"BMR = 10%: Extra, BMR: 0.1",423,27.40384262,21.13278897,33.36089098,23.41616569,8.098022733,25.65301454
"BMR = 10%: Extra, BMR: 0.1",424,22.77828146,19.29656092,15.16800628,21.93794376,5.750565917,20.15668449
"BMR = 10%: Extra, BMR: 0.1",425,20.49515551,11.87691831,16.62457004,19.78008891,4.690937049,25.52467517
"BMR = 10%: Extra, BMR: 0.1",426,35.70525048,25.35234773,34.12405805,17.39573889,7.135047319,21.32140976
"BMR = 10%: Extra, BMR: 0.1",427,24.72878407,24.46546489,22.35144766,17.17027152,7.259564543,10.70503744
"BMR = 10%: Extra, BMR: 0.1",428,12.71700219,20.79615442,29.72546676,17.17027152,8.615099708,15.69471327
"BMR = 10%: Extra, BMR: 0.1",429,12.92664496,18.32099608,47.14864221,16.21648267,6.482081522,31.44099264
"BMR = 10%: Extra, BMR: 0.1",430,23.36039469,20.57719304,30.81890729,16.21648267,8.022398243,13.73148371
"BMR = 10%: Extra, BMR: 0.1",431,18.06197408,20.28481835,66.36012601,16.96473833,6.621119766,73.00069244
"BMR = 10%: Extra, BMR: 0.1",432,21.586246,22.81520119,70.56320773,16.96473833,5.787496114,28.94272875
"BMR = 10%: Extra, BMR: 0.1",433,25.16567074,30.89815564,64.50642799,18.43460119,7.167331826,11.17940887
"BMR = 10%: Extra, BMR: 0.1",434,17.29832907,25.53421487,34.91932483,20.57821054,5.132872715,9.54571707
"BMR = 10%: Extra, BMR: 0.1",435,23.68981152,22.37365931,34.32492553,27.41392169,11.41831814,14.30551027
"BMR = 10%: Extra, BMR: 0.1",436,16.62200013,22.21959226,46.94936917,20.27495894,12.73069178,15.61680423
"BMR = 10%: Extra, BMR: 0.1",437,33.22170312,25.09475907,45.32921419,17.80497671,6.044015105,20.45641442
"BMR = 10%: Extra, BMR: 0.1",438,27.70492115,25.09475907,47.40255111,17.53548527,7.786940818,23.46219884
"BMR = 10%: Extra, BMR: 0.1",439,30.47037837,21.63224474,50.67680011,17.64493852,6.024853733,24.68966023
"BMR = 10%: Extra, BMR: 0.1",440,29.54769126,32.8387119,57.10768529,17.31630696,5.957372646,52.98420142
"BMR = 10%: Extra, BMR: 0.1",441,16.42291577,17.21756764,54.21420905,21.43784606,3.703701918,40.33293399
"BMR = 10%: Extra, BMR: 0.1",442,21.8313893,16.19860435,63.93857435,21.43784606,4.6681664,56.12871414
"BMR = 10%: Extra, BMR: 0.1",443,37.40406146,17.7281608,41.57297558,20.75054243,4.768554737,56.83122075
"BMR = 10%: Extra, BMR: 0.1",444,21.41589753,15.11900269,73.91205973,26.72288908,7.494348852,53.90595411
"BMR = 10%: Extra, BMR: 0.1",445,25.93900129,14.73439127,41.14645096,16.79881464,5.896623154,33.36865195
"BMR = 10%: Extra, BMR: 0.1",446,28.70769601,14.55315912,31.45010889,18.47104747,8.184565669,30.22040401
"BMR = 10%: Extra, BMR: 0.1",447,21.72673456,10.81903277,41.02305238,19.19260325,6.893530385,24.18559776
"BMR = 10%: Extra, BMR: 0.1",448,35.1565397,17.19893779,36.85929654,19.85518433,6.067971868,51.13188086
"BMR = 10%: Extra, BMR: 0.1",449,40.86902579,20.51193035,13.72803768,20.09677454,5.861407049,63.45537642
"BMR = 10%: Extra, BMR: 0.1",450,22.74298644,16.46308476,5.472419488,20.47323345,5.552295128,18.52415812
"BMR = 10%: Extra, BMR: 0.1",451,31.07441338,24.03544177,12.42753172,23.08239708,8.134506111,22.20044219
"BMR = 10%: Extra, BMR: 0.1",452,21.26926699,14.36131011,13.0024321,22.93166518,7.206594369,21.26453137
"BMR = 10%: Extra, BMR: 0.1",453,36.95482019,13.35595781,13.98178679,24.55885981,5.199590003,19.43821336
"BMR = 10%: Extra, BMR: 0.1",454,31.44138929,28.08757158,38.21148657,24.80516016,3.784441309,21.35857269
"BMR = 10%: Extra, BMR: 0.1",455,16.68471618,26.80441839,40.26058772,24.0486913,12.4415694,46.17297078
"BMR = 10%: Extra, BMR: 0.1",456,20.9460654,20.30482471,34.26935678,28.45010488,7.508769626,45.92373843
"BMR = 10%: Extra, BMR: 0.1",457,21.70359687,18.37411706,43.7519223,25.31233961,6.2061061,41.83902858
"BMR = 10%: Extra, BMR: 0.1",458,39.69780809,28.56353755,25.96156827,21.99779828,5.612272685,35.42770668
"BMR = 10%: Extra, BMR: 0.1",459,32.87518831,19.37548069,7.035947915,21.19435649,4.704984446,32.12673485
"BMR = 10%: Extra, BMR: 0.1",460,16.51773191,31.86347494,4.677327988,21.13935991,6.512662659,22.0030518
"BMR = 10%: Extra, BMR: 0.1",461,22.4887746,29.41460053,6.942984086,23.58897344,5.972320455,37.51024292
"BMR = 10%: Extra, BMR: 0.1",462,20.70013864,23.16558874,5.119779576,17.29765909,7.668685098,25.22837528
"BMR = 10%: Extra, BMR: 0.1",463,17.09843579,12.2959092,9.449021035,15.59774739,8.083951356,21.74827249
"BMR = 10%: Extra, BMR: 0.1",464,28.4845509,13.76807098,30.40487354,16.78041711,7.376402218,19.62214427
"BMR = 10%: Extra, BMR: 0.1",465,32.0763446,14.73380627,19.23023569,16.90148958,4.862276001,28.40246319
"BMR = 10%: Extra, BMR: 0.1",466,22.41982126,33.70028402,22.04422236,17.03817251,10.02612015,18.81210696
"BMR = 10%: Extra, BMR: 0.1",467,16.73617833,29.46374542,30.39096808,17.03817251,6.109470589,32.82064354
"BMR = 10%: Extra, BMR: 0.1",468,19.47340018,34.55290407,32.93780623,17.03817251,6.443894359,20.7335945
"BMR = 10%: Extra, BMR: 0.1",469,24.41066088,46.72418608,35.09945474,17.03817251,6.327008897,13.17735753
"BMR = 10%: Extra, BMR: 0.1",470,25.10760552,43.34915261,32.93191201,17.03817251,6.327008897,23.77256722
"BMR = 10%: Extra, BMR: 0.1",471,28.30108297,37.9291029,51.51107019,18.95878638,7.37162075,65.13128398
"BMR = 10%: Extra, BMR: 0.1",472,23.34588849,36.26090004,43.92250787,20.54245587,4.65948353,54.03245554
"BMR = 10%: Extra, BMR: 0.1",473,25.36825613,34.67165781,51.06894324,21.15860563,6.726802055,63.7219588
"BMR = 10%: Extra, BMR: 0.1",474,44.61927195,22.92501528,53.47138062,22.08384741,6.14062693,60.04158133
"BMR = 10%: Extra, BMR: 0.1",475,32.36693319,21.72323076,23.26857259,24.51765118,6.190287602,30.78329665
"BMR = 10%: Extra, BMR: 0.1",476,27.08426352,28.40776369,30.63728287,23.57221081,4.482696848,28.0401704
"BMR = 10%: Extra, BMR: 0.1",477,23.65525823,18.73850556,25.06886912,20.33432435,6.717278652,25.42899015
"BMR = 10%: Extra, BMR: 0.1",478,24.63930027,11.2679328,30.56171836,19.15265051,7.405390191,32.28171774
"BMR = 10%: Extra, BMR: 0.1",479,16.53500236,36.95482019,29.52222952,19.15265051,6.050701865,36.72743111
"BMR = 10%: Extra, BMR: 0.1",480,31.05611334,30.67133623,21.39033994,19.15265051,5.363785123,14.06270715
"BMR = 10%: Extra, BMR: 0.1",481,34.99243917,30.67133623,21.81385075,20.05170334,6.678270211,18.84119545
"BMR = 10%: Extra, BMR: 0.1",482,25.72470386,16.6970063,13.80743217,18.21502078,8.557884076,28.43600326
"BMR = 10%: Extra, BMR: 0.1",483,16.5302968,16.6970063,51.66149909,18.46015974,8.440966453,47.62449653
"BMR = 10%: Extra, BMR: 0.1",484,32.02094346,23.91103118,26.7468915,18.58600791,4.992902187,25.59652843
"BMR = 10%: Extra, BMR: 0.1",485,34.05420335,24.50835465,31.38276407,17.4696866,8.429446189,28.28142455
"BMR = 10%: Extra, BMR: 0.1",486,22.17714223,17.45057276,36.03772729,18.34002932,8.863452842,17.58470402
"BMR = 10%: Extra, BMR: 0.1",487,24.21078984,24.72287048,28.83388631,20.86846567,6.868088371,36.72743628
"BMR = 10%: Extra, BMR: 0.1",488,34.36172836,19.87035694,33.53886021,18.32163409,7.607208984,7.368691556
"BMR = 10%: Extra, BMR: 0.1",489,19.78655168,19.68209743,57.42420675,18.87063854,7.848848299,57.66817271
"BMR = 10%: Extra, BMR: 0.1",490,26.9025933,26.21836193,67.26300002,24.54063525,4.87491414,42.3694682
"BMR = 10%: Extra, BMR: 0.1",491,14.72919925,24.02017809,70.51398171,24.54063525,8.467232682,26.23275283
"BMR = 10%: Extra, BMR: 0.1",492,30.86891812,22.45032475,58.50992117,24.2949162,4.300480837,17.87150853
"BMR = 10%: Extra, BMR: 0.1",493,32.11019549,21.99238271,58.50992117,22.62482861,9.095452302,32.52627083
"BMR = 10%: Extra, BMR: 0.1",494,23.21552004,18.33235073,51.80802559,24.00314856,6.536847014,8.948982818
"BMR = 10%: Extra, BMR: 0.1",495,26.85996702,16.65696819,80.34892656,24.11778554,6.374690866,14.90770189
"BMR = 10%: Extra, BMR: 0.1",496,24.14883854,18.65261012,78.58832019,22.72150064,7.050508345,38.88250815
"BMR = 10%: Extra, BMR: 0.1",497,26.80441839,22.05184962,50.83820338,21.72286612,3.970426255,28.49906857
"BMR = 10%: Extra, BMR: 0.1",498,19.59085948,21.58410778,73.25075069,20.67628039,5.012253438,17.35914245
"BMR = 10%: Extra, BMR: 0.1",499,24.95387122,23.3181743,51.30033563,19.90760693,4.761993902,25.98999399
"BMR = 10%: Extra, BMR: 0.1",500,30.64005444,21.96802823,51.30033563,17.56379003,6.273326327,18.95737937
"BMR = 10%: Extra, BMR: 0.1",501,24.4896434,22.0334546,77.48679713,18.36729127,6.771561359,32.05788883
"BMR = 10%: Extra, BMR: 0.1",502,30.92017605,21.1644705,79.41357708,18.36729127,5.099988657,26.6622859
"BMR = 10%: Extra, BMR: 0.1",503,19.66030477,20.78250967,78.62352654,18.36729127,6.357325452,42.73690476
"BMR = 10%: Extra, BMR: 0.1",504,22.32889012,27.4337506,78.62352654,19.14088936,11.6978168,66.53762661
"BMR = 10%: Extra, BMR: 0.1",505,19.33005084,15.13790204,42.6429083,20.94752294,7.977067096,54.44354369
"BMR = 10%: Extra, BMR: 0.1",506,25.62309869,33.09062818,52.31999275,21.96252941,8.224921264,36.14492431
"BMR = 10%: Extra, BMR: 0.1",507,28.82386761,34.78496729,56.71860042,22.59557974,6.256234884,23.11098882
"BMR = 10%: Extra, BMR: 0.1",508,20.28608709,14.25256853,57.8164574,28.41558534,6.061195625,18.9478331
"BMR = 10%: Extra, BMR: 0.1",509,15.31397376,14.42325605,51.31304498,23.91407192,6.480732933,6.329132563
"BMR = 10%: Extra, BMR: 0.1",510,18.30537122,24.97375717,38.0288098,22.41436673,6.355408064,20.71206951
"BMR = 10%: Extra, BMR: 0.1",511,30.1679702,29.4299337,42.87962968,20.58516228,5.191978567,9.070991778
"BMR = 10%: Extra, BMR: 0.1",512,29.97105033,23.8618464,56.92350738,22.81637475,6.692806091,28.53962852
"BMR = 10%: Extra, BMR: 0.1",513,24.40667987,19.50158603,53.00932612,21.48549718,11.13072703,37.1700487
"BMR = 10%: Extra, BMR: 0.1",514,17.24276108,17.00602628,50.93341195,16.52660063,10.68248009,44.30574874
"BMR = 10%: Extra, BMR: 0.1",515,32.25973821,15.40316007,50.54043321,24.90229671,10.68248009,8.90843241
"BMR = 10%: Extra, BMR: 0.1",516,25.67730346,19.85985915,28.85913866,27.79732549,12.23877051,40.18225674
"BMR = 10%: Extra, BMR: 0.1",517,18.77418924,20.59133612,41.42236464,24.72974077,8.311753098,59.92245208
"BMR = 10%: Extra, BMR: 0.1",518,18.15946782,21.70020241,51.58331879,21.46000082,9.53388593,19.65239586
"BMR = 10%: Extra, BMR: 0.1",519,24.78328283,17.09833161,47.85669399,22.43233474,11.07273738,18.87617675
"BMR = 10%: Extra, BMR: 0.1",520,27.10105886,15.41254034,41.82519004,20.53564799,8.13218858,25.87556761
"BMR = 10%: Extra, BMR: 0.1",521,23.24062671,26.22816825,54.90053193,17.35649558,8.13218858,37.01340678
"BMR = 10%: Extra, BMR: 0.1",522,31.1183286,17.77388461,66.13586954,19.66016804,9.717824992,34.1369559
"BMR = 10%: Extra, BMR: 0.1",523,20.79917711,21.04996127,57.05198495,19.44162525,11.88466379,7.667738821
"BMR = 10%: Extra, BMR: 0.1",524,19.28319688,19.47349272,49.84472852,17.76481087,9.322325866,31.76582393
"BMR = 10%: Extra, BMR: 0.1",525,19.714101,22.35744896,21.21453877,23.14367095,7.631030482,29.92609855
"BMR = 10%: Extra, BMR: 0.1",526,20.71628435,19.85667498,33.20962811,24.08079972,5.620726362,22.95805817
"BMR = 10%: Extra, BMR: 0.1",527,21.82835404,17.25815172,32.64046582,21.54178436,7.012827604,15.76152061
"BMR = 10%: Extra, BMR: 0.1",528,14.98712482,16.00451008,32.89595641,27.94469969,7.725285838,10.69166412
"BMR = 10%: Extra, BMR: 0.1",529,19.28066145,15.93382601,9.686424874,26.99728301,6.724466009,26.11974417
"BMR = 10%: Extra, BMR: 0.1",530,20.98394185,14.01296366,26.28780534,24.78599615,4.696225765,35.62125216
"BMR = 10%: Extra, BMR: 0.1",531,24.89945222,21.37436635,65.5505773,21.05481635,6.2300131,29.56800658
"BMR = 10%: Extra, BMR: 0.1",532,19.46907196,25.72542777,31.75801317,21.64861793,6.628654625,27.76773138
"BMR = 10%: Extra, BMR: 0.1",533,28.16985837,25.72542777,52.62014533,22.39188939,5.536206121,54.0326717
"BMR = 10%: Extra, BMR: 0.1",534,11.45091327,20.62570644,68.27660466,21.17161731,5.83443819,21.43526768
"BMR = 10%: Extra, BMR: 0.1",535,16.12340054,16.87925665,48.38458867,22.75110322,6.362519484,20.9028435
"BMR = 10%: Extra, BMR: 0.1",536,13.59498988,18.0441277,35.49742834,27.38251264,5.003467442,28.00149312
"BMR = 10%: Extra, BMR: 0.1",537,25.03781161,16.52326525,25.771696,27.83624361,5.133681858,26.34396939
"BMR = 10%: Extra, BMR: 0.1",538,29.03763643,21.28669927,26.78713871,29.16821705,6.687183879,36.07138186
"BMR = 10%: Extra, BMR: 0.1",539,34.75343706,18.42771311,31.37470535,15.81712695,6.687183879,29.5166573
"BMR = 10%: Extra, BMR: 0.1",540,17.40437608,18.42771311,37.65663518,13.77854002,7.106384837,13.53187058
"BMR = 10%: Extra, BMR: 0.1",541,24.49657231,24.39276636,35.98370233,18.7844065,7.635348852,31.65711663
"BMR = 10%: Extra, BMR: 0.1",542,21.12172747,27.36662617,50.09699324,27.55845879,6.985817844,54.13957783
"BMR = 10%: Extra, BMR: 0.1",543,22.74927499,15.61844077,33.85218888,29.80520615,7.295654454,25.35464246
"BMR = 10%: Extra, BMR: 0.1",544,18.56143805,16.42485585,38.3978675,29.23013577,5.653860167,38.41220391
"BMR = 10%: Extra, BMR: 0.1",545,18.5076382,14.50664773,32.48846815,25.72702119,6.815752985,42.87833423
"BMR = 10%: Extra, BMR: 0.1",546,34.47938342,21.67061716,53.21733316,23.72846233,5.953313444,27.83369526
"BMR = 10%: Extra, BMR: 0.1",547,25.41757334,21.66724339,73.72024549,24.05695451,7.509855783,24.95081757
"BMR = 10%: Extra, BMR: 0.1",548,18.6294496,24.99345741,48.84463841,21.23389268,5.143596141,23.69913363
"BMR = 10%: Extra, BMR: 0.1",549,25.40084803,17.00647384,48.56174058,19.32949812,7.023690079,25.27882997
"BMR = 10%: Extra, BMR: 0.1",550,18.01711476,14.06182955,31.68875017,21.31663588,5.441679375,28.10970637
"BMR = 10%: Extra, BMR: 0.1",551,21.94880718,28.02560608,41.50242228,21.70250598,5.44453273,24.04045683
"BMR = 10%: Extra, BMR: 0.1",552,15.43859214,15.71480293,47.9743445,21.70250598,7.244853242,26.85834081
"BMR = 10%: Extra, BMR: 0.1",553,35.98228554,19.10657932,53.22808455,21.70250598,6.564217385,28.52768606
"BMR = 10%: Extra, BMR: 0.1",554,28.52763907,30.37944887,54.2891205,24.21047721,5.748397372,17.66025211
"BMR = 10%: Extra, BMR: 0.1",555,30.94297445,16.91858476,54.2891205,24.21047721,5.732575124,18.3214317
"BMR = 10%: Extra, BMR: 0.1",556,16.07861969,15.5476847,30.37424925,22.89732435,6.357269042,30.32208996
"BMR = 10%: Extra, BMR: 0.1",557,41.8206754,19.26888849,57.21070087,24.00142097,8.431787418,21.79740546
"BMR = 10%: Extra, BMR: 0.1",558,23.10972121,18.45581028,50.30413454,23.12487764,8.65791962,50.03467128
"BMR = 10%: Extra, BMR: 0.1",559,35.03588686,19.14798838,44.56058751,16.10147234,6.188095479,32.79515453
"BMR = 10%: Extra, BMR: 0.1",560,18.98008084,20.70013864,23.60547328,15.92049077,7.527767485,29.88077615
"BMR = 10%: Extra, BMR: 0.1",561,25.94124172,14.44849934,72.50999248,17.69932526,4.287664016,27.12408113
"BMR = 10%: Extra, BMR: 0.1",562,21.82262187,23.87051696,51.34309923,17.78393205,5.688199712,58.67280834
"BMR = 10%: Extra, BMR: 0.1",563,28.41974376,16.16401167,92.85429514,20.46641181,5.368728926,54.71412793
"BMR = 10%: Extra, BMR: 0.1",564,32.12172233,20.644625,98.73793998,19.7129448,5.465840999,25.9225162
"BMR = 10%: Extra, BMR: 0.1",565,18.08044444,20.58369148,27.8868796,20.2246506,6.842768108,23.32090506
"BMR = 10%: Extra, BMR: 0.1",566,40.57583913,25.16720396,25.05216495,18.54668189,7.312393601,27.31941787
"BMR = 10%: Extra, BMR: 0.1",567,14.21569433,15.68856551,34.18299613,18.11147999,7.165683071,30.12647352
"BMR = 10%: Extra, BMR: 0.1",568,33.0449053,15.2594814,15.97287378,16.62203803,4.772016748,52.41941428
"BMR = 10%: Extra, BMR: 0.1",569,26.48975973,14.47948236,29.81115057,23.06386164,11.93085641,43.04324478
"BMR = 10%: Extra, BMR: 0.1",570,20.46362124,30.69700087,19.64974138,18.98789192,10.66317861,50.30712204
"BMR = 10%: Extra, BMR: 0.1",571,19.85384074,38.873767,33.76537399,18.37158744,3.886428889,56.36472171
"BMR = 10%: Extra, BMR: 0.1",572,22.49188804,27.03787535,24.37033388,18.84321556,4.394194894,38.58627425
"BMR = 10%: Extra, BMR: 0.1",573,24.94211581,28.41285728,22.80939898,19.43753547,11.62919599,52.15554196
"BMR = 10%: Extra, BMR: 0.1",574,19.79895217,33.23072436,18.42989298,19.58910856,5.403877678,22.28522228
"BMR = 10%: Extra, BMR: 0.1",575,23.26733158,32.0165953,35.14378805,23.04854055,10.81460722,27.71902143
"BMR = 10%: Extra, BMR: 0.1",576,21.09003606,35.46994933,32.10742224,21.01770957,7.969471537,29.52956673
"BMR = 10%: Extra, BMR: 0.1",577,17.40580743,34.47436867,24.59533407,21.39063107,7.837188818,26.54647004
"BMR = 10%: Extra, BMR: 0.1",578,16.29415807,33.32159425,14.84307679,21.39063107,5.49257518,20.49085916
"BMR = 10%: Extra, BMR: 0.1",579,33.88363298,30.23458307,18.17935538,21.25320849,6.588665684,20.38380572
"BMR = 10%: Extra, BMR: 0.1",580,36.05752877,32.25846748,14.2900784,27.31593543,7.29924452,17.12982233
"BMR = 10%: Extra, BMR: 0.1",581,24.71168019,24.48897161,22.27974595,21.82557131,6.552870164,34.12982445
"BMR = 10%: Extra, BMR: 0.1",582,23.7272284,22.73607905,18.36859509,22.22265331,7.036728083,19.11072031
"BMR = 10%: Extra, BMR: 0.1",583,16.55090316,29.39771916,45.08454356,21.53682759,6.679577722,52.57719825
"BMR = 10%: Extra, BMR: 0.1",584,32.28695552,19.91310825,54.01638106,23.41075284,6.175134944,40.65894832
"BMR = 10%: Extra, BMR: 0.1",585,22.62125102,18.04779271,44.81358708,15.78832416,6.474466432,56.29205303
"BMR = 10%: Extra, BMR: 0.1",586,24.23642664,28.10816894,51.38553415,16.95867269,5.774667976,64.99783547
"BMR = 10%: Extra, BMR: 0.1",587,22.27021356,24.35288308,49.08405048,22.58473614,6.601475241,14.84765213
"BMR = 10%: Extra, BMR: 0.1",588,12.51114195,22.18278075,53.37919469,25.67621705,5.663603501,12.39501047
"BMR = 10%: Extra, BMR: 0.1",589,18.49893573,24.21759649,66.67013109,24.12947546,6.998168597,17.70370021
"BMR = 10%: Extra, BMR: 0.1",590,30.24795269,24.21759649,48.64676572,25.15023068,8.568835869,9.065340357
